loss
0.30832294499515883
0.22430756036939886
0.19447960097991782
0.15232579282236938
0.12234722612588751
0.10506527961967946
0.09628430402075647
0.09139298960704248
0.08859446609598913
0.08672037801824144
0.08553884751461274
0.08465998520175058
0.08389664089214205
0.08317889167019982
0.08273523968287513
0.08199665596778748
0.08162571065263204
0.0813162204206519
0.0808866012769501
0.08024201928039673
0.07995654224854888
0.07966011229408311
0.07946860684097867
0.07914558056295842
0.07900644871992181
0.07861741965437374
0.07842048185172112
0.07793494620837033
0.07788188635216792
0.07757993732428445
